date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:12:57	45/45	---M--	200	added ('OK')	text/plain	etag:%222d-5eaab637d0c40%22	https://campinglaribera.com.ar/robots.txt		(from )
17:12:58	56525/56525	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2020:12:58%20GMT	https://campinglaribera.com.ar/	/Users/marlezcano/websites/camp/campinglaribera.com.ar/index.html	(from )
17:12:59	111419/111419	---MC-	200	added ('OK')	application/javascript	date:Fri,%2028%20Oct%202022%2018:00:00%20GMT	https://www.googletagmanager.com/gtag/js?id=UA-108460506-1	/Users/marlezcano/websites/camp/www.googletagmanager.com/gtag/js13f0	(from https://campinglaribera.com.ar/)
17:13:00	511399/511399	---MCZ	200	added ('OK')	text/css	etag:%227cda7-5e7bc802f3a80-gzip%22	https://campinglaribera.com.ar/wp-content/cache/autoptimize/css/autoptimize_e86faa4a4b9f38a5fad1a1c5e6179e97.css	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/cache/autoptimize/css/autoptimize_e86faa4a4b9f38a5fad1a1c5e6179e97.css	(from https://campinglaribera.com.ar/)
17:13:01	20820/20820	---MCZ	200	added ('OK')	text/css	etag:W/%225154-5c9e7ebf6c640%22	https://campinglaribera.com.ar/wp-content/cache/autoptimize/css/autoptimize_3cf35d1b140b8b86fedc79f7f35fe632.css	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/cache/autoptimize/css/autoptimize_3cf35d1b140b8b86fedc79f7f35fe632.css	(from https://campinglaribera.com.ar/)
17:13:01	3169/3169	---M-Z	200	added ('OK')	text/css	etag:%22c61-5c9e7ebf6c640-gzip%22	https://campinglaribera.com.ar/wp-content/cache/autoptimize/css/autoptimize_c0a8680d13b17980e2d82d49fcb6d3c4.css	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/cache/autoptimize/css/autoptimize_c0a8680d13b17980e2d82d49fcb6d3c4.css	(from https://campinglaribera.com.ar/)
17:13:02	203/203	---MC-	200	added ('OK')	text/css	date:Fri,%2028%20Oct%202022%2020:13:02%20GMT	http://fonts.googleapis.com/css?family=Terminal+Dosis	/Users/marlezcano/websites/camp/fonts.googleapis.com/cssc8d5.css	(from https://campinglaribera.com.ar/)
17:13:03	86528/86528	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2020:13:03%20GMT	http://s.w.org/	/Users/marlezcano/websites/camp/s.w.org/index.html	(from https://campinglaribera.com.ar/)
17:13:04	1117/1117	---MCZ	200	added ('OK')	application/rss+xml	etag:%22b73717099072133b8018ac518793eccd%22	https://campinglaribera.com.ar/feed/	/Users/marlezcano/websites/camp/campinglaribera.com.ar/feed/index.html	(from https://campinglaribera.com.ar/)
17:13:05	772/772	---MCZ	200	added ('OK')	application/rss+xml	etag:%22e2bcbc03702ba586588fa7b4e6d47c79%22	https://campinglaribera.com.ar/comments/feed/	/Users/marlezcano/websites/camp/campinglaribera.com.ar/comments/feed/index.html	(from https://campinglaribera.com.ar/)
17:13:05	116737/116737	---M-Z	200	added ('OK')	application/javascript	etag:%221c801-5c9e7ebe78400-gzip%22	https://campinglaribera.com.ar/wp-content/cache/autoptimize/js/autoptimize_single_150324e55a09a90e1eface0a7faed270.js?ver=1.19.0	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/cache/autoptimize/js/autoptimize_single_150324e55a09a90e1eface0a7faed270b3a6.js	(from https://campinglaribera.com.ar/)
17:13:05	756/756	---MCZ	200	added ('OK')	application/rss+xml	etag:%2228eeb50799b220d59026fbdd268a4c74%22	https://campinglaribera.com.ar/home/feed/	/Users/marlezcano/websites/camp/campinglaribera.com.ar/home/feed/index.html	(from https://campinglaribera.com.ar/)
17:13:06	89521/89521	---M-Z	200	added ('OK')	application/javascript	etag:%2215db1-5c9e7ea6a0bc0-gzip%22	https://campinglaribera.com.ar/wp-includes/js/jquery/jquery.min.js?ver=3.6.0	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-includes/js/jquery/jquery.minaf6c.js	(from https://campinglaribera.com.ar/)
17:13:07	113832/113832	---M-Z	200	added ('OK')	application/javascript	etag:%221bca8-5c9e7ebe78400-gzip%22	https://campinglaribera.com.ar/wp-content/cache/autoptimize/js/autoptimize_single_6bdb283fc06641528d10a00be01570e3.js?ver=6.5.1	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/cache/autoptimize/js/autoptimize_single_6bdb283fc06641528d10a00be01570e3d3c7.js	(from https://campinglaribera.com.ar/)
17:13:07	23614/23614	---M-Z	200	added ('OK')	application/javascript	etag:%225c3e-5c9e7ebe78400-gzip%22	https://campinglaribera.com.ar/wp-content/cache/autoptimize/js/autoptimize_single_ab5c641341135bae9cde257a14da0656.js?ver=6.5.1	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/cache/autoptimize/js/autoptimize_single_ab5c641341135bae9cde257a14da0656d3c7.js	(from https://campinglaribera.com.ar/)
17:13:08	2846/2846	---M-Z	200	added ('OK')	application/javascript	etag:%22b1e-5c9e7ebe78400-gzip%22	https://campinglaribera.com.ar/wp-content/cache/autoptimize/js/autoptimize_single_fb80533f7daa8d2093eae62494deafc2.js?ver=6.5.1	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/cache/autoptimize/js/autoptimize_single_fb80533f7daa8d2093eae62494deafc2d3c7.js	(from https://campinglaribera.com.ar/)
17:13:11	28654/28654	---MCZ	200	added ('OK')	application/json	date:Fri,%2028%20Oct%202022%2020:13:10%20GMT	https://campinglaribera.com.ar/wp-json/wp/v2/pages/2	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-json/wp/v2/pages/2.json	(from https://campinglaribera.com.ar/)
17:13:12	846/846	---MCZ	200	added ('OK')	text/xml	date:Fri,%2028%20Oct%202022%2020:13:12%20GMT	https://campinglaribera.com.ar/xmlrpc.php?rsd	/Users/marlezcano/websites/camp/campinglaribera.com.ar/xmlrpc0db0.php	(from https://campinglaribera.com.ar/)
17:13:12	125403/125403	---MCZ	200	added ('OK')	application/json	date:Fri,%2028%20Oct%202022%2020:13:11%20GMT	https://campinglaribera.com.ar/wp-json/	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-json/index.html	(from https://campinglaribera.com.ar/)
17:13:13	1045/1045	---MCZ	200	added ('OK')	application/xml	etag:W/%22415-55c249f50bd40%22	https://campinglaribera.com.ar/wp-includes/wlwmanifest.xml	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-includes/wlwmanifest.xml	(from https://campinglaribera.com.ar/)
17:13:14	2246/2246	---MCZ	200	added ('OK')	application/json	date:Fri,%2028%20Oct%202022%2020:13:14%20GMT	https://campinglaribera.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcampinglaribera.com.ar%2F	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-json/oembed/1.0/embedcba7.json	(from https://campinglaribera.com.ar/)
17:13:15	2339/2339	---MCZ	200	added ('OK')	text/xml	date:Fri,%2028%20Oct%202022%2020:13:15%20GMT	https://campinglaribera.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcampinglaribera.com.ar%2F&format=xml	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-json/oembed/1.0/embed2f72	(from https://campinglaribera.com.ar/)
17:13:16	42/42	---MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Fri,%2028%20Oct%202022%2020:13:16%20GMT	https://campinglaribera.com.ar/xmlrpc.php	/Users/marlezcano/websites/camp/campinglaribera.com.ar/xmlrpc.php	(from https://campinglaribera.com.ar/)
17:13:16	52677/52677	---M--	200	added ('OK')	image/png	etag:%22cdc5-55c2490c59840%22	https://campinglaribera.com.ar/wp-content/uploads/2017/10/LOGO-LA-RIBERA-final-01.png	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/uploads/2017/10/LOGO-LA-RIBERA-final-01.png	(from https://campinglaribera.com.ar/)
17:13:17	1057/1057	---M--	200	added ('OK')	image/png	etag:%22421-55cb61de678c0%22	https://campinglaribera.com.ar/wp-content/uploads/2017/10/cropped-LOGO-LA-RIBERA-01-32x32.png	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/uploads/2017/10/cropped-LOGO-LA-RIBERA-01-32x32.png	(from https://campinglaribera.com.ar/)
17:13:18	12857/12857	---M--	200	added ('OK')	image/png	etag:%223239-55cb61dc7f440%22	https://campinglaribera.com.ar/wp-content/uploads/2017/10/cropped-LOGO-LA-RIBERA-01-192x192.png	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/uploads/2017/10/cropped-LOGO-LA-RIBERA-01-192x192.png	(from https://campinglaribera.com.ar/)
17:13:19	12433/12433	---M--	200	added ('OK')	image/png	etag:%223091-55cb61c7842c0%22	https://campinglaribera.com.ar/wp-content/uploads/2017/10/cropped-LOGO-LA-RIBERA-01-180x180.png	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/uploads/2017/10/cropped-LOGO-LA-RIBERA-01-180x180.png	(from https://campinglaribera.com.ar/)
17:13:20	23473/23473	---M--	200	added ('OK')	image/png	etag:%225bb1-55cb6240a2080%22	https://campinglaribera.com.ar/wp-content/uploads/2017/10/LOGO-LA-RIBERA-01-300x295.png	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/uploads/2017/10/LOGO-LA-RIBERA-01-300x295.png	(from https://campinglaribera.com.ar/)
17:13:23	1316775/1316775	---M--	200	added ('OK')	image/png	etag:%221417a7-55c2486480c40%22	https://campinglaribera.com.ar/wp-content/uploads/2017/09/imagen3.png	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/uploads/2017/09/imagen3.png	(from https://campinglaribera.com.ar/)
17:13:23	29684/29684	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2020:13:23%20GMT	https://campinglaribera.com.ar/quienes-somos/	/Users/marlezcano/websites/camp/campinglaribera.com.ar/quienes-somos/index.html	(from https://campinglaribera.com.ar/)
17:13:23	51040/51040	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2020:13:24%20GMT	https://campinglaribera.com.ar/el-camping/	/Users/marlezcano/websites/camp/campinglaribera.com.ar/el-camping/index.html	(from https://campinglaribera.com.ar/)
17:13:24	16933/16933	---M--	200	added ('OK')	image/png	etag:%224225-55c2487b64240%22	https://campinglaribera.com.ar/wp-content/uploads/2017/09/texto3.png	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/uploads/2017/09/texto3.png	(from https://campinglaribera.com.ar/)
17:13:25	32428/32428	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2020:13:24%20GMT	https://campinglaribera.com.ar/balneario/	/Users/marlezcano/websites/camp/campinglaribera.com.ar/balneario/index.html	(from https://campinglaribera.com.ar/)
17:13:26	28998/28998	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2020:13:25%20GMT	https://campinglaribera.com.ar/promociones/	/Users/marlezcano/websites/camp/campinglaribera.com.ar/promociones/index.html	(from https://campinglaribera.com.ar/)
17:13:26	30781/30781	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2020:13:25%20GMT	https://campinglaribera.com.ar/reservas/	/Users/marlezcano/websites/camp/campinglaribera.com.ar/reservas/index.html	(from https://campinglaribera.com.ar/)
17:13:26	934906/934906	---M--	200	added ('OK')	image/png	etag:%22e43fa-55c248f852900%22	https://campinglaribera.com.ar/wp-content/uploads/2017/10/imagen6.png	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/uploads/2017/10/imagen6.png	(from https://campinglaribera.com.ar/)
17:13:27	16096/16096	---M--	200	added ('OK')	image/png	etag:%223ee0-55c2487793940%22	https://campinglaribera.com.ar/wp-content/uploads/2017/09/texto1.png	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/uploads/2017/09/texto1.png	(from https://campinglaribera.com.ar/)
17:13:28	1386683/1386683	---M--	200	added ('OK')	image/png	etag:%221528bb-55c248e81c2c0%22	https://campinglaribera.com.ar/wp-content/uploads/2017/10/imagen5.png	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/uploads/2017/10/imagen5.png	(from https://campinglaribera.com.ar/)
17:13:28	13717/13717	---M--	200	added ('OK')	image/png	etag:%223595-55c2490e41cc0%22	https://campinglaribera.com.ar/wp-content/uploads/2017/10/texto4.png	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/uploads/2017/10/texto4.png	(from https://campinglaribera.com.ar/)
17:13:30	15045/15045	---M--	200	added ('OK')	image/png	etag:%223ac5-55c248797bdc0%22	https://campinglaribera.com.ar/wp-content/uploads/2017/09/texto2.png	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/uploads/2017/09/texto2.png	(from https://campinglaribera.com.ar/)
17:13:30	1258618/1258618	---M--	200	added ('OK')	image/png	etag:%2213347a-55c2485079d00%22	https://campinglaribera.com.ar/wp-content/uploads/2017/09/imagen2.png	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/uploads/2017/09/imagen2.png	(from https://campinglaribera.com.ar/)
17:13:32	996089/996089	---M--	200	added ('OK')	image/png	etag:%22f32f9-55c248d5095c0%22	https://campinglaribera.com.ar/wp-content/uploads/2017/10/imagen4.png	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/uploads/2017/10/imagen4.png	(from https://campinglaribera.com.ar/)
17:13:32	9706/9706	---M--	200	added ('OK')	image/png	etag:%2225ea-55c2490f35f00%22	https://campinglaribera.com.ar/wp-content/uploads/2017/10/texto5.png	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/uploads/2017/10/texto5.png	(from https://campinglaribera.com.ar/)
17:13:34	20148/20148	---M--	200	added ('OK')	image/png	etag:%224eb4-55c249111e380%22	https://campinglaribera.com.ar/wp-content/uploads/2017/10/texto6.png	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/uploads/2017/10/texto6.png	(from https://campinglaribera.com.ar/)
17:13:35	997450/997450	---M--	200	added ('OK')	image/png	etag:%22f384a-55c24905ac880%22	https://campinglaribera.com.ar/wp-content/uploads/2017/10/imagen7.png	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/uploads/2017/10/imagen7.png	(from https://campinglaribera.com.ar/)
17:13:36	223749/223749	---M--	200	added ('OK')	text/html	etag:%22HE3AwQ%22	https://schema.org/ImageObject	/Users/marlezcano/websites/camp/schema.org/ImageObject.html	(from https://campinglaribera.com.ar/)
17:13:37	171455/171455	---M--	200	added ('OK')	image/png	etag:%2229dbf-55c2491d840c0%22	https://campinglaribera.com.ar/wp-content/uploads/2017/10/Titulos-10.png	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/uploads/2017/10/Titulos-10.png	(from https://campinglaribera.com.ar/)
17:13:38	145678/145678	---M--	200	added ('OK')	image/png	etag:%222390e-55c2491aa7a00%22	https://campinglaribera.com.ar/wp-content/uploads/2017/10/Titulos-08.png	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/uploads/2017/10/Titulos-08.png	(from https://campinglaribera.com.ar/)
17:13:39	155471/155471	---M--	200	added ('OK')	image/png	etag:%2225f4f-55c2491e78300%22	https://campinglaribera.com.ar/wp-content/uploads/2017/10/Titulos-11.png	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/uploads/2017/10/Titulos-11.png	(from https://campinglaribera.com.ar/)
17:13:40	175514/175514	---M--	200	added ('OK')	image/png	etag:%222ad9a-55c2491c8fe80%22	https://campinglaribera.com.ar/wp-content/uploads/2017/10/Titulos-09.png	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/uploads/2017/10/Titulos-09.png	(from https://campinglaribera.com.ar/)
17:13:40	179028/179028	---M--	200	added ('OK')	image/png	etag:%222bb54-55c24919b37c0%22	https://campinglaribera.com.ar/wp-content/uploads/2017/10/Titulos-07.png	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/uploads/2017/10/Titulos-07.png	(from https://campinglaribera.com.ar/)
17:13:42	304085/304085	---M-Z	200	added ('OK')	text/html	etag:%22HE3AwQ%22	https://schema.org/CreativeWork	/Users/marlezcano/websites/camp/schema.org/CreativeWork.html	(from https://campinglaribera.com.ar/)
17:13:42	916/916	---M--	200	added ('OK')	image/png	etag:%22394-55cb730f9c880%22	https://campinglaribera.com.ar/wp-content/uploads/2017/10/Icono-Whatsapp-2.png	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/uploads/2017/10/Icono-Whatsapp-2.png	(from https://campinglaribera.com.ar/)
17:13:44	4701/4701	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2020:13:43%20GMT	https://campinglaribera.com.ar/cdn-cgi/l/email-protection	/Users/marlezcano/websites/camp/campinglaribera.com.ar/cdn-cgi/l/email-protection.html	(from https://campinglaribera.com.ar/)
17:13:44	290706/290706	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2020:13:43%20GMT	https://www.instagram.com/campinglariberavcp/	/Users/marlezcano/websites/camp/www.instagram.com/campinglariberavcp/index.html	(from https://campinglaribera.com.ar/)
17:13:44	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2028%20Oct%202022%2020:13:43%20GMT	https://www.facebook.com/Camping-La-Ribera-Villa-Carlos-Paz--1678880472393394/	/Users/marlezcano/websites/camp/www.facebook.com/Camping-La-Ribera-Villa-Carlos-Paz--1678880472393394/index.html	(from https://campinglaribera.com.ar/)
17:13:48	176292/176292	---M-Z	200	added ('OK')	text/html	etag:%22HE3AwQ%22	https://schema.org/WPFooter	/Users/marlezcano/websites/camp/schema.org/WPFooter.html	(from https://campinglaribera.com.ar/)
17:13:49	3356/3356	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2020:13:44%20GMT	https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3403.602370769877!2d-64.51880904957142!3d-31.452611981300706!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x942d67d07570d031%3A0x24a0c1ed9d9813f6!2sCamping+La+Ribera!5e0!3m2!1ses-419!2sar!4v1565691968928!5m2!1ses-419!2sar	/Users/marlezcano/websites/camp/www.google.com/maps/embeda351.html	(from https://campinglaribera.com.ar/)
17:13:49	214287/214287	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2016:53:59%20GMT	https://www.bestreplicawatch.shop/	/Users/marlezcano/websites/camp/www.bestreplicawatch.shop/index.html	(from https://campinglaribera.com.ar/)
17:13:49	475779/475779	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Oct%202022%2015:26:41%20GMT	https://www.costwatches.com/	/Users/marlezcano/websites/camp/www.costwatches.com/index.html	(from https://campinglaribera.com.ar/)
17:13:50	13641/13641	---M--	200	added ('OK')	image/jpeg	etag:%225801fedb185d81:81a7e%22	https://www.afip.gob.ar/images/f960/DATAWEB.jpg	/Users/marlezcano/websites/camp/www.afip.gob.ar/images/f960/DATAWEB.jpg	(from https://campinglaribera.com.ar/)
17:13:54	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%226359c537-4d7%22	https://campinglaribera.com.ar/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	/Users/marlezcano/websites/camp/campinglaribera.com.ar/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://campinglaribera.com.ar/)
17:13:55	186825/186825	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2020:13:51%20GMT	https://www.watchesreplicas.co/	/Users/marlezcano/websites/camp/www.watchesreplicas.co/index.html	(from https://campinglaribera.com.ar/)
17:13:55	220028/220028	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2001:41:35%20GMT	https://www.replica-watches.shop/	/Users/marlezcano/websites/camp/www.replica-watches.shop/index.html	(from https://campinglaribera.com.ar/)
17:13:56	1/1	---MC-	400	error ('Bad%20Request')	text/html	date:Fri,%2028%20Oct%202022%2020:13:55%20GMT	https://campinglaribera.com.ar/wp-admin/admin-ajax.php	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-admin/admin-ajax.php	(from https://campinglaribera.com.ar/)
17:13:59	199/199	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2028%20Oct%202022%2020:13:56%20GMT	https://campinglaribera.com.ar/wp-content/themes/enfold/framework/	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/themes/enfold/framework/index.html	(from https://campinglaribera.com.ar/)
17:13:59	0/0	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Oct%202022%2020:13:57%20GMT	https://campinglaribera.com.ar/wp-content/themes/enfold/	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/themes/enfold/index.html	(from https://campinglaribera.com.ar/)
17:14:00	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Oct%202022%2020:13:59%20GMT	https://www.googletagmanager.com/robots.txt		(from https://campinglaribera.com.ar/)
17:14:00	2093/2093	---M--	200	added ('OK')	image/gif	etag:%2282d-55c2493b14680%22	http://campinglaribera.com.ar/wp-content/themes/enfold/images/layout/loading.gif	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/themes/enfold/images/layout/loading.gif	(from https://campinglaribera.com.ar/wp-content/cache/autoptimize/css/autoptimize_e86faa4a4b9f38a5fad1a1c5e6179e97.css)
17:14:02	98/98	---M--	200	added ('OK')	image/png	etag:%2262-55c2493373480%22	http://campinglaribera.com.ar/wp-content/themes/enfold/images/background-images/dots-for-light-background.png	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/themes/enfold/images/background-images/dots-for-light-background.png	(from https://campinglaribera.com.ar/wp-content/cache/autoptimize/css/autoptimize_e86faa4a4b9f38a5fad1a1c5e6179e97.css)
17:14:04	406508/406508	---MCZ	200	added ('OK')	application/javascript	etag:%22633ec-5c9e7ebf6c640-gzip%22	https://campinglaribera.com.ar/wp-content/cache/autoptimize/js/autoptimize_41878d1ea7b66651e96ca4f7a410b802.js	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/cache/autoptimize/js/autoptimize_41878d1ea7b66651e96ca4f7a410b802.js	(from https://campinglaribera.com.ar/)
17:14:06	47528/47528	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22b9a8-55c249ab9d000%22	https://campinglaribera.com.ar/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello.eot?v=3	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello30f4.eot	(from https://campinglaribera.com.ar/wp-content/cache/autoptimize/css/autoptimize_e86faa4a4b9f38a5fad1a1c5e6179e97.css)
17:14:07	47332/47332	---M--	200	added ('OK')	application/x-font-ttf	etag:%22b8e4-55c249ab9d000%22	https://campinglaribera.com.ar/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello.ttf?v=3	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello30f4.ttf	(from https://campinglaribera.com.ar/wp-content/cache/autoptimize/css/autoptimize_e86faa4a4b9f38a5fad1a1c5e6179e97.css)
17:14:07	30804/30804	---M--	200	added ('OK')	application/x-font-woff	etag:%227854-55c249ab9d000%22	https://campinglaribera.com.ar/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello.woff?v=3	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello30f4.woff	(from https://campinglaribera.com.ar/wp-content/cache/autoptimize/css/autoptimize_e86faa4a4b9f38a5fad1a1c5e6179e97.css)
17:14:09	3710/3710	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22e7e-55c2491e78300%22	https://campinglaribera.com.ar/wp-content/uploads/avia_fonts/flaticon/flaticon.eot	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/uploads/avia_fonts/flaticon/flaticon.eot	(from https://campinglaribera.com.ar/wp-content/cache/autoptimize/css/autoptimize_e86faa4a4b9f38a5fad1a1c5e6179e97.css)
17:14:11	112121/112121	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221b5f9-55c249ab9d000%22	https://campinglaribera.com.ar/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello.svg?v=3	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/themes/enfold/config-templatebuilder/avia-template-builder/assets/fonts/entypo-fontello30f4.svg	(from https://campinglaribera.com.ar/wp-content/cache/autoptimize/css/autoptimize_e86faa4a4b9f38a5fad1a1c5e6179e97.css)
17:14:11	3710/3710	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22e7e-55c2491e78300%22	https://campinglaribera.com.ar/wp-content/uploads/avia_fonts/flaticon/flaticon.eot?	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/uploads/avia_fonts/flaticon/flaticond41d.eot	(from https://campinglaribera.com.ar/wp-content/cache/autoptimize/css/autoptimize_e86faa4a4b9f38a5fad1a1c5e6179e97.css)
17:15:06	2584/2584	---M--	200	added ('OK')	application/x-font-woff	etag:%22a18-55c2491f6c540%22	https://campinglaribera.com.ar/wp-content/uploads/avia_fonts/flaticon/flaticon.woff	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/uploads/avia_fonts/flaticon/flaticon.woff	(from https://campinglaribera.com.ar/wp-content/cache/autoptimize/css/autoptimize_e86faa4a4b9f38a5fad1a1c5e6179e97.css)
17:15:08	3532/3532	---M--	200	added ('OK')	application/x-font-ttf	etag:%22dcc-55c2491f6c540%22	https://campinglaribera.com.ar/wp-content/uploads/avia_fonts/flaticon/flaticon.ttf	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/uploads/avia_fonts/flaticon/flaticon.ttf	(from https://campinglaribera.com.ar/wp-content/cache/autoptimize/css/autoptimize_e86faa4a4b9f38a5fad1a1c5e6179e97.css)
17:15:09	969/969	---M--	200	added ('OK')	image/png	etag:%223c9-55c249a5e4280%22	http://campinglaribera.com.ar/wp-content/themes/enfold/js/mediaelement/skin-1/background.png	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/themes/enfold/js/mediaelement/skin-1/background.png	(from https://campinglaribera.com.ar/wp-content/cache/autoptimize/css/autoptimize_3cf35d1b140b8b86fedc79f7f35fe632.css)
17:15:10	14089/14089	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223709-55c2491f6c540%22	https://campinglaribera.com.ar/wp-content/uploads/avia_fonts/flaticon/flaticon.svg	/Users/marlezcano/websites/camp/campinglaribera.com.ar/wp-content/uploads/avia_fonts/flaticon/flaticon.svg	(from https://campinglaribera.com.ar/wp-content/cache/autoptimize/css/autoptimize_e86faa4a4b9f38a5fad1a1c5e6179e97.css)
17:15:10	24/24	---MC-	200	added ('OK')	text/plain	date:Fri,%2028%20Oct%202022%2020:15:10%20GMT	http://s.w.org/robots.txt		(from https://campinglaribera.com.ar/)
17:15:12	51/51	---MCZ	200	added ('OK')	text/plain	date:Fri,%2028%20Oct%202022%2020:15:11%20GMT	http://fonts.googleapis.com/robots.txt		(from https://campinglaribera.com.ar/)
